batch,action_idx,action,Q,W
83800,15,"('hunt', 2, 0)",-9.988914489746094,-39.13206481933594
83800,16,"('hunt', 2, 1)",-7.33745813369751,-25.296905517578125
83800,17,"('hunt', 2, 2)",-4.5918121337890625,-8.845921516418457
83800,18,"('expedition', 0, 0)",,
84000,0,"('wait', 0, 0)",-13.233758926391602,-47.74525451660156
84000,1,"('wait', 0, 1)",-9.809786796569824,-33.20374298095703
84000,2,"('wait', 0, 2)",-9.445398330688477,-32.224395751953125
84000,3,"('wait', 1, 0)",-10.467035293579102,-37.2753791809082
84000,4,"('wait', 1, 1)",-6.320950508117676,-17.807857513427734
84000,5,"('wait', 1, 2)",-6.66251277923584,-19.239633560180664
84000,6,"('wait', 2, 0)",-10.331025123596191,-40.73746109008789
84000,7,"('wait', 2, 1)",-7.201457500457764,-26.265323638916016
84000,8,"('wait', 2, 2)",-5.288269996643066,-11.637192726135254
84000,9,"('hunt', 0, 0)",-13.776947021484375,-48.64203643798828
84000,10,"('hunt', 0, 1)",-9.232490539550781,-30.564029693603516
84000,11,"('hunt', 0, 2)",-9.42129898071289,-31.6529541015625
84000,12,"('hunt', 1, 0)",-10.173080444335938,-35.62211608886719
84000,13,"('hunt', 1, 1)",-6.031549453735352,-15.709233283996582
84000,14,"('hunt', 1, 2)",-6.1649956703186035,-16.592388153076172
84000,15,"('hunt', 2, 0)",-9.988914489746094,-39.13206481933594
84000,16,"('hunt', 2, 1)",-7.33745813369751,-25.296905517578125
84000,17,"('hunt', 2, 2)",-4.558824062347412,-8.681941986083984
84000,18,"('expedition', 0, 0)",,
84200,0,"('wait', 0, 0)",-13.267733573913574,-47.825279235839844
84200,1,"('wait', 0, 1)",-9.812789916992188,-33.20085906982422
84200,2,"('wait', 0, 2)",-9.463425636291504,-32.27305603027344
84200,3,"('wait', 1, 0)",-10.467035293579102,-37.2753791809082
84200,4,"('wait', 1, 1)",-6.336528778076172,-17.870616912841797
84200,5,"('wait', 1, 2)",-6.66251277923584,-19.239633560180664
84200,6,"('wait', 2, 0)",-10.343541145324707,-40.75466537475586
84200,7,"('wait', 2, 1)",-7.202279090881348,-26.2106990814209
84200,8,"('wait', 2, 2)",-5.288425445556641,-11.638022422790527
84200,9,"('hunt', 0, 0)",-13.776947021484375,-48.64203643798828
84200,10,"('hunt', 0, 1)",-9.232490539550781,-30.564029693603516
84200,11,"('hunt', 0, 2)",-9.424076080322266,-31.660009384155273
84200,12,"('hunt', 1, 0)",-10.176417350769043,-35.6320686340332
84200,13,"('hunt', 1, 1)",-6.027015209197998,-15.64649772644043
84200,14,"('hunt', 1, 2)",-6.1649956703186035,-16.592388153076172
84200,15,"('hunt', 2, 0)",-9.988914489746094,-39.13206481933594
84200,16,"('hunt', 2, 1)",-7.33745813369751,-25.296905517578125
84200,17,"('hunt', 2, 2)",-4.573885917663574,-8.819316864013672
84200,18,"('expedition', 0, 0)",,
84400,0,"('wait', 0, 0)",-13.284696578979492,-47.86518096923828
84400,1,"('wait', 0, 1)",-9.812789916992188,-33.20085906982422
84400,2,"('wait', 0, 2)",-9.463028907775879,-32.2071533203125
84400,3,"('wait', 1, 0)",-10.467035293579102,-37.2753791809082
84400,4,"('wait', 1, 1)",-6.336528778076172,-17.870616912841797
84400,5,"('wait', 1, 2)",-6.66251277923584,-19.239633560180664
84400,6,"('wait', 2, 0)",-10.364093780517578,-40.804656982421875
84400,7,"('wait', 2, 1)",-7.216813564300537,-26.265188217163086
84400,8,"('wait', 2, 2)",-5.2885026931762695,-11.637856483459473
84400,9,"('hunt', 0, 0)",-13.786359786987305,-48.64470672607422
84400,10,"('hunt', 0, 1)",-9.2351713180542,-30.55145263671875
84400,11,"('hunt', 0, 2)",-9.439077377319336,-31.711244583129883
84400,12,"('hunt', 1, 0)",-10.176417350769043,-35.6320686340332
84400,13,"('hunt', 1, 1)",-6.04004430770874,-15.709488868713379
84400,14,"('hunt', 1, 2)",-6.167567253112793,-16.582557678222656
84400,15,"('hunt', 2, 0)",-9.992879867553711,-39.12427520751953
84400,16,"('hunt', 2, 1)",-7.3395538330078125,-25.284900665283203
84400,17,"('hunt', 2, 2)",-4.557389259338379,-8.339690208435059
84400,18,"('expedition', 0, 0)",,
84600,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
84600,1,"('wait', 0, 1)",-9.812789916992188,-33.20085906982422
84600,2,"('wait', 0, 2)",-9.465882301330566,-32.205387115478516
84600,3,"('wait', 1, 0)",-10.498499870300293,-37.369720458984375
84600,4,"('wait', 1, 1)",-6.337636947631836,-17.870849609375
84600,5,"('wait', 1, 2)",-6.663702964782715,-19.23857879638672
84600,6,"('wait', 2, 0)",-10.368241310119629,-40.80965805053711
84600,7,"('wait', 2, 1)",-7.219123363494873,-26.26827621459961
84600,8,"('wait', 2, 2)",-5.288733959197998,-11.637330055236816
84600,9,"('hunt', 0, 0)",-13.786359786987305,-48.64470672607422
84600,10,"('hunt', 0, 1)",-9.2351713180542,-30.55145263671875
84600,11,"('hunt', 0, 2)",-9.439077377319336,-31.711244583129883
84600,12,"('hunt', 1, 0)",-10.176417350769043,-35.6320686340332
84600,13,"('hunt', 1, 1)",-6.040848255157471,-15.720256805419922
84600,14,"('hunt', 1, 2)",-6.169281959533691,-16.58369255065918
84600,15,"('hunt', 2, 0)",-9.996842384338379,-39.143070220947266
84600,16,"('hunt', 2, 1)",-7.34164571762085,-25.29981231689453
84600,17,"('hunt', 2, 2)",-4.611329078674316,-8.854409217834473
84600,18,"('expedition', 0, 0)",,
84800,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
84800,1,"('wait', 0, 1)",-9.815767288208008,-33.19772720336914
84800,2,"('wait', 0, 2)",-9.480913162231445,-32.25600814819336
84800,3,"('wait', 1, 0)",-10.498499870300293,-37.369720458984375
84800,4,"('wait', 1, 1)",-6.338741779327393,-17.871423721313477
84800,5,"('wait', 1, 2)",-6.663702964782715,-19.23857879638672
84800,6,"('wait', 2, 0)",-10.388701438903809,-40.85897445678711
84800,7,"('wait', 2, 1)",-7.23359489440918,-26.322465896606445
84800,8,"('wait', 2, 2)",-5.288733959197998,-11.637330055236816
84800,9,"('hunt', 0, 0)",-13.803201675415039,-48.683719635009766
84800,10,"('hunt', 0, 1)",-9.2351713180542,-30.55145263671875
84800,11,"('hunt', 0, 2)",-9.444598197937012,-31.707021713256836
84800,12,"('hunt', 1, 0)",-10.176417350769043,-35.6320686340332
84800,13,"('hunt', 1, 1)",-6.053838729858398,-15.782959938049316
84800,14,"('hunt', 1, 2)",-6.170137405395508,-16.595664978027344
84800,15,"('hunt', 2, 0)",-10.020848274230957,-39.172115325927734
84800,16,"('hunt', 2, 1)",-7.343734264373779,-25.315086364746094
84800,17,"('hunt', 2, 2)",-4.69439697265625,-9.555460929870605
84800,18,"('expedition', 0, 0)",,
85000,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
85000,1,"('wait', 0, 1)",-9.818733215332031,-33.19458770751953
85000,2,"('wait', 0, 2)",-9.480913162231445,-32.25600814819336
85000,3,"('wait', 1, 0)",-10.5020170211792,-37.371131896972656
85000,4,"('wait', 1, 1)",-6.342047691345215,-17.872922897338867
85000,5,"('wait', 1, 2)",-6.664888858795166,-19.23750114440918
85000,6,"('wait', 2, 0)",-10.392831802368164,-40.86421203613281
85000,7,"('wait', 2, 1)",-7.232120513916016,-26.265464782714844
85000,8,"('wait', 2, 2)",-5.2888102531433105,-11.637242317199707
85000,9,"('hunt', 0, 0)",-13.820027351379395,-48.722660064697266
85000,10,"('hunt', 0, 1)",-9.240497589111328,-30.545564651489258
85000,11,"('hunt', 0, 2)",-9.444598197937012,-31.707021713256836
85000,12,"('hunt', 1, 0)",-10.176417350769043,-35.6320686340332
85000,13,"('hunt', 1, 1)",-6.053838729858398,-15.782959938049316
85000,14,"('hunt', 1, 2)",-6.170137405395508,-16.595664978027344
85000,15,"('hunt', 2, 0)",-10.020848274230957,-39.172115325927734
85000,16,"('hunt', 2, 1)",-7.343734264373779,-25.315086364746094
85000,17,"('hunt', 2, 2)",-4.689052104949951,-9.596037864685059
85000,18,"('expedition', 0, 0)",,
85200,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
85200,1,"('wait', 0, 1)",-9.824649810791016,-33.188045501708984
85200,2,"('wait', 0, 2)",-9.477681159973145,-32.19278335571289
85200,3,"('wait', 1, 0)",-10.5020170211792,-37.371131896972656
85200,4,"('wait', 1, 1)",-6.343145847320557,-17.87384796142578
85200,5,"('wait', 1, 2)",-6.664888858795166,-19.23750114440918
85200,6,"('wait', 2, 0)",-10.392831802368164,-40.86421203613281
85200,7,"('wait', 2, 1)",-7.232120513916016,-26.265464782714844
85200,8,"('wait', 2, 2)",-5.2888102531433105,-11.637242317199707
85200,9,"('hunt', 0, 0)",-13.8414888381958,-48.75551986694336
85200,10,"('hunt', 0, 1)",-9.240497589111328,-30.545564651489258
85200,11,"('hunt', 0, 2)",-9.447341918945312,-31.713796615600586
85200,12,"('hunt', 1, 0)",-10.176417350769043,-35.6320686340332
85200,13,"('hunt', 1, 1)",-6.053838729858398,-15.782959938049316
85200,14,"('hunt', 1, 2)",-6.170137405395508,-16.595664978027344
85200,15,"('hunt', 2, 0)",-10.020848274230957,-39.172115325927734
85200,16,"('hunt', 2, 1)",-7.357948303222656,-25.369823455810547
85200,17,"('hunt', 2, 2)",-4.701167106628418,-9.407601356506348
85200,18,"('expedition', 0, 0)",,
85400,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
85400,1,"('wait', 0, 1)",-9.827597618103027,-33.18500518798828
85400,2,"('wait', 0, 2)",-9.477681159973145,-32.19278335571289
85400,3,"('wait', 1, 0)",-10.5020170211792,-37.371131896972656
85400,4,"('wait', 1, 1)",-6.344241142272949,-17.874662399291992
85400,5,"('wait', 1, 2)",-6.666067123413086,-19.236465454101562
85400,6,"('wait', 2, 0)",-10.39694881439209,-40.869606018066406
85400,7,"('wait', 2, 1)",-7.232120513916016,-26.265464782714844
85400,8,"('wait', 2, 2)",-5.2889628410339355,-11.637255668640137
85400,9,"('hunt', 0, 0)",-13.858224868774414,-48.79419708251953
85400,10,"('hunt', 0, 1)",-9.255240440368652,-30.5974178314209
85400,11,"('hunt', 0, 2)",-9.447341918945312,-31.713796615600586
85400,12,"('hunt', 1, 0)",-10.179703712463379,-35.62064743041992
85400,13,"('hunt', 1, 1)",-6.068362236022949,-15.844401359558105
85400,14,"('hunt', 1, 2)",-6.170989036560059,-16.607662200927734
85400,15,"('hunt', 2, 0)",-10.024765968322754,-39.163970947265625
85400,16,"('hunt', 2, 1)",-7.360030651092529,-25.38445281982422
85400,17,"('hunt', 2, 2)",-4.761930465698242,-9.399852752685547
85400,18,"('expedition', 0, 0)",,
85600,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
85600,1,"('wait', 0, 1)",-9.830541610717773,-33.18194580078125
85600,2,"('wait', 0, 2)",-9.477681159973145,-32.19278335571289
85600,3,"('wait', 1, 0)",-10.5020170211792,-37.371131896972656
85600,4,"('wait', 1, 1)",-6.339293003082275,-17.822057723999023
85600,5,"('wait', 1, 2)",-6.666067123413086,-19.236465454101562
85600,6,"('wait', 2, 0)",-10.39694881439209,-40.869606018066406
85600,7,"('wait', 2, 1)",-7.232120513916016,-26.265464782714844
85600,8,"('wait', 2, 2)",-5.28903865814209,-11.6373291015625
85600,9,"('hunt', 0, 0)",-13.87956714630127,-48.82719039916992
85600,10,"('hunt', 0, 1)",-9.257882118225098,-30.585424423217773
85600,11,"('hunt', 0, 2)",-9.447341918945312,-31.713796615600586
85600,12,"('hunt', 1, 0)",-10.182982444763184,-35.630409240722656
85600,13,"('hunt', 1, 1)",-6.069172382354736,-15.854816436767578
85600,14,"('hunt', 1, 2)",-6.172679901123047,-16.58463478088379
85600,15,"('hunt', 2, 0)",-10.024765968322754,-39.163970947265625
85600,16,"('hunt', 2, 1)",-7.360030651092529,-25.38445281982422
85600,17,"('hunt', 2, 2)",-4.808945178985596,-9.48229694366455
85600,18,"('expedition', 0, 0)",,
85800,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
85800,1,"('wait', 0, 1)",-9.830541610717773,-33.18194580078125
85800,2,"('wait', 0, 2)",-9.48048210144043,-32.19086456298828
85800,3,"('wait', 1, 0)",-10.5020170211792,-37.371131896972656
85800,4,"('wait', 1, 1)",-6.341457366943359,-17.8242130279541
85800,5,"('wait', 1, 2)",-6.667241096496582,-19.235984802246094
85800,6,"('wait', 2, 0)",-10.401047706604004,-40.87526321411133
85800,7,"('wait', 2, 1)",-7.236663341522217,-26.27040672302246
85800,8,"('wait', 2, 2)",-5.28903865814209,-11.6373291015625
85800,9,"('hunt', 0, 0)",-13.912919998168945,-48.90412521362305
85800,10,"('hunt', 0, 1)",-9.257882118225098,-30.585424423217773
85800,11,"('hunt', 0, 2)",-9.446771621704102,-31.639760971069336
85800,12,"('hunt', 1, 0)",-10.182982444763184,-35.630409240722656
85800,13,"('hunt', 1, 1)",-6.08280611038208,-15.905721664428711
85800,14,"('hunt', 1, 2)",-6.172679901123047,-16.58463478088379
85800,15,"('hunt', 2, 0)",-10.024765968322754,-39.163970947265625
85800,16,"('hunt', 2, 1)",-7.360030651092529,-25.38445281982422
85800,17,"('hunt', 2, 2)",-4.815479755401611,-9.28056526184082
85800,18,"('expedition', 0, 0)",,
86000,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
86000,1,"('wait', 0, 1)",-9.830541610717773,-33.18194580078125
86000,2,"('wait', 0, 2)",-9.48048210144043,-32.19086456298828
86000,3,"('wait', 1, 0)",-10.505499839782715,-37.37282943725586
86000,4,"('wait', 1, 1)",-6.342536449432373,-17.825050354003906
86000,5,"('wait', 1, 2)",-6.680431842803955,-19.294776916503906
86000,6,"('wait', 2, 0)",-10.401047706604004,-40.87526321411133
86000,7,"('wait', 2, 1)",-7.238930702209473,-26.272706985473633
86000,8,"('wait', 2, 2)",-5.289113998413086,-11.637184143066406
86000,9,"('hunt', 0, 0)",-13.929557800292969,-48.94245147705078
86000,10,"('hunt', 0, 1)",-9.257882118225098,-30.585424423217773
86000,11,"('hunt', 0, 2)",-9.449477195739746,-31.628257751464844
86000,12,"('hunt', 1, 0)",-10.182982444763184,-35.630409240722656
86000,13,"('hunt', 1, 1)",-6.08280611038208,-15.905721664428711
86000,14,"('hunt', 1, 2)",-6.172679901123047,-16.58463478088379
86000,15,"('hunt', 2, 0)",-10.024765968322754,-39.163970947265625
86000,16,"('hunt', 2, 1)",-7.360030651092529,-25.38445281982422
86000,17,"('hunt', 2, 2)",-4.838599681854248,-9.380654335021973
86000,18,"('expedition', 0, 0)",,
86200,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
86200,1,"('wait', 0, 1)",-9.851295471191406,-33.22510528564453
86200,2,"('wait', 0, 2)",-9.506851196289062,-32.227943420410156
86200,3,"('wait', 1, 0)",-10.505499839782715,-37.37282943725586
86200,4,"('wait', 1, 1)",-6.342536449432373,-17.825050354003906
86200,5,"('wait', 1, 2)",-6.680431842803955,-19.294776916503906
86200,6,"('wait', 2, 0)",-10.417084693908691,-40.91850280761719
86200,7,"('wait', 2, 1)",-7.238930702209473,-26.272706985473633
86200,8,"('wait', 2, 2)",-5.283194065093994,-11.588364601135254
86200,9,"('hunt', 0, 0)",-13.929557800292969,-48.94245147705078
86200,10,"('hunt', 0, 1)",-9.263130187988281,-30.580598831176758
86200,11,"('hunt', 0, 2)",-9.452178955078125,-31.635112762451172
86200,12,"('hunt', 1, 0)",-10.182982444763184,-35.630409240722656
86200,13,"('hunt', 1, 1)",-6.084429740905762,-15.925643920898438
86200,14,"('hunt', 1, 2)",-6.174356460571289,-16.58489990234375
86200,15,"('hunt', 2, 0)",-10.032515525817871,-39.14797592163086
86200,16,"('hunt', 2, 1)",-7.360030651092529,-25.38445281982422
86200,17,"('hunt', 2, 2)",-4.798276424407959,-9.064532279968262
86200,18,"('expedition', 0, 0)",,
86400,0,"('wait', 0, 0)",-13.301614761352539,-47.90494155883789
86400,1,"('wait', 0, 1)",-9.854211807250977,-33.22199249267578
86400,2,"('wait', 0, 2)",-9.509632110595703,-32.22541046142578
86400,3,"('wait', 1, 0)",-10.512418746948242,-37.37656021118164
86400,4,"('wait', 1, 1)",-6.343609809875488,-17.825599670410156
86400,5,"('wait', 1, 2)",-6.680431842803955,-19.294776916503906
86400,6,"('wait', 2, 0)",-10.421152114868164,-40.924110412597656
86400,7,"('wait', 2, 1)",-7.238930702209473,-26.272706985473633
86400,8,"('wait', 2, 2)",-5.283194065093994,-11.588364601135254
86400,9,"('hunt', 0, 0)",-13.929557800292969,-48.94245147705078
86400,10,"('hunt', 0, 1)",-9.265746116638184,-30.56875991821289
86400,11,"('hunt', 0, 2)",-9.452178955078125,-31.635112762451172
86400,12,"('hunt', 1, 0)",-10.201414108276367,-35.687137603759766
86400,13,"('hunt', 1, 1)",-6.084429740905762,-15.925643920898438
86400,14,"('hunt', 1, 2)",-6.175195693969727,-16.59601402282715
86400,15,"('hunt', 2, 0)",-10.032515525817871,-39.14797592163086
86400,16,"('hunt', 2, 1)",-7.36208963394165,-25.399463653564453
86400,17,"('hunt', 2, 2)",-4.8133745193481445,-9.327905654907227
86400,18,"('expedition', 0, 0)",,
86600,0,"('wait', 0, 0)",-13.32135009765625,-47.8742790222168
86600,1,"('wait', 0, 1)",-9.854211807250977,-33.22199249267578
86600,2,"('wait', 0, 2)",-9.527121543884277,-32.27259826660156
86600,3,"('wait', 1, 0)",-10.512418746948242,-37.37656021118164
86600,4,"('wait', 1, 1)",-6.343609809875488,-17.825599670410156
86600,5,"('wait', 1, 2)",-6.680431842803955,-19.294776916503906
86600,6,"('wait', 2, 0)",-10.425206184387207,-40.929744720458984
86600,7,"('wait', 2, 1)",-7.249398708343506,-26.267152786254883
86600,8,"('wait', 2, 2)",-5.283261775970459,-11.587573051452637
86600,9,"('hunt', 0, 0)",-13.97911548614502,-49.05641555786133
86600,10,"('hunt', 0, 1)",-9.268351554870605,-30.5753116607666
86600,11,"('hunt', 0, 2)",-9.454861640930176,-31.623149871826172
86600,12,"('hunt', 1, 0)",-10.201414108276367,-35.687137603759766
86600,13,"('hunt', 1, 1)",-6.084429740905762,-15.925643920898438
86600,14,"('hunt', 1, 2)",-6.175195693969727,-16.59601402282715
86600,15,"('hunt', 2, 0)",-10.032515525817871,-39.14797592163086
86600,16,"('hunt', 2, 1)",-7.366208553314209,-25.4290828704834
86600,17,"('hunt', 2, 2)",-4.77943754196167,-9.143953323364258
86600,18,"('expedition', 0, 0)",,
86800,0,"('wait', 0, 0)",-13.32135009765625,-47.8742790222168
86800,1,"('wait', 0, 1)",-9.857110977172852,-33.21885681152344
86800,2,"('wait', 0, 2)",-9.52989387512207,-32.270198822021484
86800,3,"('wait', 1, 0)",-10.515867233276367,-37.378143310546875
86800,4,"('wait', 1, 1)",-6.343609809875488,-17.825599670410156
86800,5,"('wait', 1, 2)",-6.681596755981445,-19.293643951416016
86800,6,"('wait', 2, 0)",-10.429253578186035,-40.935394287109375
86800,7,"('wait', 2, 1)",-7.249398708343506,-26.267152786254883
86800,8,"('wait', 2, 2)",-5.2833967208862305,-11.585857391357422
86800,9,"('hunt', 0, 0)",-13.97911548614502,-49.05641555786133
86800,10,"('hunt', 0, 1)",-9.287242889404297,-30.532346725463867
86800,11,"('hunt', 0, 2)",-9.469439506530762,-31.673017501831055
86800,12,"('hunt', 1, 0)",-10.2046537399292,-35.69633102416992
86800,13,"('hunt', 1, 1)",-6.084429740905762,-15.925643920898438
86800,14,"('hunt', 1, 2)",-6.188767910003662,-16.64544677734375
86800,15,"('hunt', 2, 0)",-10.032515525817871,-39.14797592163086
86800,16,"('hunt', 2, 1)",-7.366208553314209,-25.4290828704834
86800,17,"('hunt', 2, 2)",-4.750549793243408,-8.921249389648438
86800,18,"('expedition', 0, 0)",,
87000,0,"('wait', 0, 0)",-13.32135009765625,-47.8742790222168
87000,1,"('wait', 0, 1)",-9.857110977172852,-33.21885681152344
87000,2,"('wait', 0, 2)",-9.550063133239746,-32.31460952758789
87000,3,"('wait', 1, 0)",-10.515867233276367,-37.378143310546875
87000,4,"('wait', 1, 1)",-6.344675540924072,-17.825618743896484
87000,5,"('wait', 1, 2)",-6.681596755981445,-19.293643951416016
87000,6,"('wait', 2, 0)",-10.437331199645996,-40.945491790771484
87000,7,"('wait', 2, 1)",-7.253868579864502,-26.27177619934082
87000,8,"('wait', 2, 2)",-5.283463954925537,-11.585126876831055
87000,9,"('hunt', 0, 0)",-13.995579719543457,-49.09421157836914
87000,10,"('hunt', 0, 1)",-9.304261207580566,-30.589916229248047
87000,11,"('hunt', 0, 2)",-9.483981132507324,-31.72270965576172
87000,12,"('hunt', 1, 0)",-10.2046537399292,-35.69633102416992
87000,13,"('hunt', 1, 1)",-6.084429740905762,-15.925643920898438
87000,14,"('hunt', 1, 2)",-6.188767910003662,-16.64544677734375
87000,15,"('hunt', 2, 0)",-10.032515525817871,-39.14797592163086
87000,16,"('hunt', 2, 1)",-7.370318412780762,-25.459047317504883
87000,17,"('hunt', 2, 2)",-4.719964504241943,-9.083497047424316
87000,18,"('expedition', 0, 0)",,
87200,0,"('wait', 0, 0)",-13.336390495300293,-47.840476989746094
87200,1,"('wait', 0, 1)",-9.85999584197998,-33.21600341796875
87200,2,"('wait', 0, 2)",-9.552824974060059,-32.31224822998047
87200,3,"('wait', 1, 0)",-10.515867233276367,-37.378143310546875
87200,4,"('wait', 1, 1)",-6.345738887786865,-17.825471878051758
87200,5,"('wait', 1, 2)",-6.681596755981445,-19.293643951416016
87200,6,"('wait', 2, 0)",-10.437331199645996,-40.945491790771484
87200,7,"('wait', 2, 1)",-7.260558128356934,-26.279056549072266
87200,8,"('wait', 2, 2)",-5.2835307121276855,-11.584510803222656
87200,9,"('hunt', 0, 0)",-14.000154495239258,-49.087337493896484
87200,10,"('hunt', 0, 1)",-9.304261207580566,-30.589916229248047
87200,11,"('hunt', 0, 2)",-9.49199104309082,-31.70648956298828
